match_id,week_tag,created_at,user_a,user_b,display_score,rank_score,overall_confidence,score_personality_total,score_mbti_total,score_astro_total,score_bazi,score_zodiac,score_constellation,score_natal_chart,mutual_like,first_message,reply_24h,sustained_7d,explanation_view,m_personality_score,m_personality_confidence,m_personality_degraded,m_personality_weight,m_personality_verdict,m_mbti_score,m_mbti_confidence,m_mbti_degraded,m_mbti_weight,m_mbti_verdict,m_bazi_score,m_bazi_confidence,m_bazi_degraded,m_bazi_weight,m_bazi_verdict,m_zodiac_score,m_zodiac_confidence,m_zodiac_degraded,m_zodiac_weight,m_zodiac_verdict,m_constellation_score,m_constellation_confidence,m_constellation_degraded,m_constellation_weight,m_constellation_verdict,m_natal_chart_score,m_natal_chart_confidence,m_natal_chart_degraded,m_natal_chart_weight,m_natal_chart_verdict,m_pair_chart_score,m_pair_chart_confidence,m_pair_chart_degraded,m_pair_chart_weight,m_pair_chart_verdict,label_positive_reply24h,label_positive_sustained7d
11414,2026-W13,2026-03-29T11:49:32+00:00,1100,1554,82,90,0.9,66,59,78,63,100,85,84,0,0,0,0,0,66,0.9,0,0.58,medium,59,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,84,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11413,2026-W13,2026-03-29T11:49:32+00:00,1099,1549,77,85,0.9,71,58,69,64,85,60,60,0,0,0,0,0,71,0.9,0,0.58,medium,58,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11412,2026-W13,2026-03-29T11:49:32+00:00,1098,1685,77,85,0.9,67,58,66,68,55,90,69,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11411,2026-W13,2026-03-29T11:49:32+00:00,1097,1362,79,87,0.9,65,59,75,64,100,85,68,0,0,0,0,0,65,0.9,0,0.58,medium,59,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11410,2026-W13,2026-03-29T11:49:32+00:00,1096,1929,76,83,0.9,67,60,62,64,55,60,60,0,0,0,0,0,67,0.9,0,0.58,medium,60,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11409,2026-W13,2026-03-29T11:49:32+00:00,1095,1409,72,80,0.9,77,63,77,65,100,85,78,0,0,0,0,0,77,0.9,0,0.58,medium,63,0.62,0,0.07,medium,65,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11408,2026-W13,2026-03-29T11:49:32+00:00,1094,1266,78,86,0.9,69,60,73,62,85,85,78,0,0,0,0,0,69,0.9,0,0.58,medium,60,0.62,0,0.07,medium,62,0.92,0,0.1575,medium,85,1,0,0.0875,strong,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11407,2026-W13,2026-03-29T11:49:32+00:00,1093,1183,76,83,0.9,64,58,68,67,60,75,81,0,0,0,0,0,64,0.9,0,0.58,medium,58,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11406,2026-W13,2026-03-29T11:49:32+00:00,1092,1561,79,87,0.9,75,59,57,62,35,75,65,0,0,0,0,0,75,0.9,0,0.58,medium,59,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,35,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11405,2026-W13,2026-03-29T11:49:32+00:00,1091,1712,80,88,0.9,73,55,65,74,55,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,55,0.62,0,0.07,weak,74,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11404,2026-W13,2026-03-29T11:49:32+00:00,1090,1599,77,85,0.9,64,60,70,69,55,90,86,0,0,0,0,0,64,0.9,0,0.58,medium,60,0.62,0,0.07,medium,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,86,0.9,0,0.0245,strong,83,0.92,0,0.0525,strong,0,0
11403,2026-W13,2026-03-29T11:49:32+00:00,1089,1775,83,91,0.9,77,52,73,67,85,60,77,0,0,0,0,0,77,0.9,0,0.58,medium,52,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11402,2026-W13,2026-03-29T11:49:32+00:00,1088,1937,81,89,0.9,73,60,74,68,100,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,60,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11401,2026-W13,2026-03-29T11:49:32+00:00,1087,1279,83,91,0.9,75,63,67,70,55,60,77,0,0,0,0,0,75,0.9,0,0.58,medium,63,0.62,0,0.07,medium,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11400,2026-W13,2026-03-29T11:49:32+00:00,1086,1133,69,76,0.9,66,53,56,67,20,75,65,0,0,0,0,0,66,0.9,0,0.58,medium,53,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,20,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11399,2026-W13,2026-03-29T11:49:32+00:00,1085,1784,81,89,0.9,73,58,74,71,85,60,70,0,0,0,0,0,73,0.9,0,0.58,medium,58,0.62,0,0.07,weak,71,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11398,2026-W13,2026-03-29T11:49:32+00:00,1084,1240,82,90,0.9,76,58,72,67,85,75,65,0,0,0,0,0,76,0.9,0,0.58,medium,58,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11397,2026-W13,2026-03-29T11:49:32+00:00,1083,1166,76,83,0.9,65,54,67,68,55,85,78,0,0,0,0,0,65,0.9,0,0.58,medium,54,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11396,2026-W13,2026-03-29T11:49:32+00:00,1082,1628,80,88,0.9,72,55,67,67,55,75,81,0,0,0,0,0,72,0.9,0,0.58,medium,55,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11395,2026-W13,2026-03-29T11:49:32+00:00,1081,1834,78,86,0.9,70,56,65,72,55,60,60,0,0,0,0,0,70,0.9,0,0.58,medium,56,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11394,2026-W13,2026-03-29T11:49:32+00:00,1080,1548,76,84,0.9,66,58,72,55,100,60,78,0,0,0,0,0,66,0.9,0,0.58,medium,58,0.62,0,0.07,weak,55,0.92,0,0.1575,weak,100,1,0,0.0875,strong,60,1,0,0.028,medium,78,0.9,0,0.0245,medium,80,0.92,0,0.0525,strong,0,0
11393,2026-W13,2026-03-29T11:49:32+00:00,1079,1893,82,90,0.9,76,54,63,61,55,85,68,0,0,0,0,0,76,0.9,0,0.58,medium,54,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11392,2026-W13,2026-03-29T11:49:32+00:00,1078,1264,75,83,0.9,62,55,78,72,100,75,65,0,0,0,0,0,62,0.9,0,0.58,medium,55,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11391,2026-W13,2026-03-29T11:49:32+00:00,1077,2004,80,88,0.9,71,54,70,73,55,75,81,0,0,0,0,0,71,0.9,0,0.58,medium,54,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11390,2026-W13,2026-03-29T11:49:32+00:00,1076,2030,78,86,0.9,67,58,69,69,55,85,84,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,84,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11389,2026-W13,2026-03-29T11:49:32+00:00,1075,1422,75,83,0.9,66,52,71,61,85,60,80,0,0,0,0,0,66,0.9,0,0.58,medium,52,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11388,2026-W13,2026-03-29T11:49:32+00:00,1074,1453,80,87,0.9,70,59,76,69,100,75,65,0,0,0,0,0,70,0.9,0,0.58,medium,59,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11387,2026-W13,2026-03-29T11:49:32+00:00,1073,1857,73,81,0.9,74,63,76,81,60,90,89,0,0,0,0,0,74,0.9,0,0.58,medium,63,0.62,0,0.07,medium,81,0.92,0,0.1575,strong,60,1,0,0.0875,medium,90,1,0,0.028,strong,89,0.9,0,0.0245,strong,76,0.92,0,0.0525,medium,0,0
11386,2026-W13,2026-03-29T11:49:32+00:00,1072,1325,74,81,0.9,75,54,68,71,55,60,80,0,0,0,0,0,75,0.9,0,0.58,medium,54,0.62,0,0.07,weak,71,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11385,2026-W13,2026-03-29T11:49:32+00:00,1071,1716,78,86,0.9,68,58,66,67,55,85,68,0,0,0,0,0,68,0.9,0,0.58,medium,58,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11384,2026-W13,2026-03-29T11:49:32+00:00,1070,1378,75,82,0.9,65,55,63,67,60,60,60,0,0,0,0,0,65,0.9,0,0.58,medium,55,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11383,2026-W13,2026-03-29T11:49:32+00:00,1069,1253,71,78,0.9,67,58,57,70,20,60,70,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,20,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11382,2026-W13,2026-03-29T11:49:32+00:00,1068,1167,73,80,0.9,69,55,77,69,100,60,70,0,0,0,0,0,69,0.9,0,0.58,medium,55,0.62,0,0.07,weak,69,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11381,2026-W13,2026-03-29T11:49:32+00:00,1067,1836,80,88,0.9,66,53,76,68,100,75,65,0,0,0,0,0,66,0.9,0,0.58,medium,53,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11380,2026-W13,2026-03-29T11:49:32+00:00,1066,1340,78,86,0.9,66,55,70,73,55,85,78,0,0,0,0,0,66,0.9,0,0.58,medium,55,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,78,0.9,0,0.0245,medium,77,0.92,0,0.0525,medium,0,0
11379,2026-W13,2026-03-29T11:49:32+00:00,1065,1247,74,81,0.9,70,63,74,71,85,60,70,0,0,0,0,0,70,0.9,0,0.58,medium,63,0.62,0,0.07,medium,71,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11378,2026-W13,2026-03-29T11:49:32+00:00,1064,1603,82,90,0.9,75,59,65,68,55,75,65,0,0,0,0,0,75,0.9,0,0.58,medium,59,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11377,2026-W13,2026-03-29T11:49:32+00:00,1063,1777,79,87,0.9,72,63,61,64,55,60,60,0,0,0,0,0,72,0.9,0,0.58,medium,63,0.62,0,0.07,medium,64,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11376,2026-W13,2026-03-29T11:49:32+00:00,1062,1110,73,80,0.9,75,63,65,67,55,60,70,0,0,0,0,0,75,0.9,0,0.58,medium,63,0.62,0,0.07,medium,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11375,2026-W13,2026-03-29T11:49:32+00:00,1061,1874,72,79,0.9,64,56,65,68,55,75,65,0,0,0,0,0,64,0.9,0,0.58,medium,56,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11374,2026-W13,2026-03-29T11:49:32+00:00,1060,1576,73,80,0.9,66,55,65,63,55,90,79,0,0,0,0,0,66,0.9,0,0.58,medium,55,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,55,1,0,0.0875,weak,90,1,0,0.028,strong,79,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11373,2026-W13,2026-03-29T11:49:32+00:00,1059,1301,77,85,0.9,65,58,68,72,55,75,75,0,0,0,0,0,65,0.9,0,0.58,medium,58,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11372,2026-W13,2026-03-29T11:49:32+00:00,1058,1246,82,90,0.9,72,55,70,70,60,75,75,0,0,0,0,0,72,0.9,0,0.58,medium,55,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,80,0.92,0,0.0525,strong,0,0
11371,2026-W13,2026-03-29T11:49:32+00:00,1057,1243,77,85,0.9,69,54,71,60,85,75,75,0,0,0,0,0,69,0.9,0,0.58,medium,54,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11370,2026-W13,2026-03-29T11:49:32+00:00,1056,2010,78,86,0.9,70,63,70,62,85,75,65,0,0,0,0,0,70,0.9,0,0.58,medium,63,0.62,0,0.07,medium,62,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11369,2026-W13,2026-03-29T11:49:32+00:00,1055,1974,77,85,0.9,73,54,58,65,35,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,54,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,35,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11368,2026-W13,2026-03-29T11:49:32+00:00,1054,1299,75,82,0.9,81,52,61,60,55,60,70,0,0,0,0,0,81,0.9,0,0.58,strong,52,0.62,0,0.07,weak,60,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,72,0.92,0,0.0525,medium,0,0
11367,2026-W13,2026-03-29T11:49:32+00:00,1053,1747,78,86,0.9,69,60,75,68,85,75,75,0,0,0,0,0,69,0.9,0,0.58,medium,60,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11366,2026-W13,2026-03-29T11:49:32+00:00,1052,1500,77,85,0.9,67,63,66,67,60,60,70,0,0,0,0,0,67,0.9,0,0.58,medium,63,0.62,0,0.07,medium,67,0.92,0,0.1575,medium,60,1,0,0.0875,medium,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11365,2026-W13,2026-03-29T11:49:32+00:00,1051,1912,68,75,0.9,72,56,67,62,55,85,87,0,0,0,0,0,72,0.9,0,0.58,medium,56,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,87,0.9,0,0.0245,strong,85,0.92,0,0.0525,strong,0,0
11364,2026-W13,2026-03-29T11:49:32+00:00,1050,1595,82,90,0.9,74,59,73,70,85,75,65,0,0,0,0,0,74,0.9,0,0.58,medium,59,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11363,2026-W13,2026-03-29T11:49:32+00:00,1049,1876,80,88,0.9,70,59,68,72,55,60,80,0,0,0,0,0,70,0.9,0,0.58,medium,59,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,79,0.92,0,0.0525,medium,0,0
11362,2026-W13,2026-03-29T11:49:32+00:00,1048,1622,74,81,0.9,66,59,66,65,55,75,75,0,0,0,0,0,66,0.9,0,0.58,medium,59,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
11361,2026-W13,2026-03-29T11:49:32+00:00,1047,1302,78,86,0.9,71,58,70,62,85,60,70,0,0,0,0,0,71,0.9,0,0.58,medium,58,0.62,0,0.07,weak,62,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,70,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11360,2026-W13,2026-03-29T11:49:32+00:00,1046,1755,79,87,0.9,63,52,79,66,100,85,86,0,0,0,0,0,63,0.9,0,0.58,medium,52,0.62,0,0.07,weak,66,0.92,0,0.1575,medium,100,1,0,0.0875,strong,85,1,0,0.028,strong,86,0.9,0,0.0245,strong,75,0.92,0,0.0525,medium,0,0
11359,2026-W13,2026-03-29T11:49:32+00:00,1045,1311,80,88,0.9,71,58,68,70,55,75,75,0,0,0,0,0,71,0.9,0,0.58,medium,58,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11358,2026-W13,2026-03-29T11:49:32+00:00,1044,1630,82,90,0.9,74,63,64,63,60,75,65,0,0,0,0,0,74,0.9,0,0.58,medium,63,0.62,0,0.07,medium,63,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11357,2026-W13,2026-03-29T11:49:32+00:00,1043,1708,68,75,0.9,65,55,77,65,100,60,80,0,0,0,0,0,65,0.9,0,0.58,medium,55,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,80,0.92,0,0.0525,strong,0,0
11356,2026-W13,2026-03-29T11:49:32+00:00,1042,1349,82,90,0.9,73,56,75,73,85,75,65,0,0,0,0,0,73,0.9,0,0.58,medium,56,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11355,2026-W13,2026-03-29T11:49:32+00:00,1041,1653,85,94,0.9,77,55,78,72,100,75,65,0,0,0,0,0,77,0.9,0,0.58,medium,55,0.62,0,0.07,weak,72,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11354,2026-W13,2026-03-29T11:49:32+00:00,1040,1978,80,87,0.9,70,63,73,68,85,75,65,0,0,0,0,0,70,0.9,0,0.58,medium,63,0.62,0,0.07,medium,68,0.92,0,0.1575,medium,85,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,68,0.92,0,0.0525,medium,0,0
11353,2026-W13,2026-03-29T11:49:32+00:00,1039,1168,86,95,0.9,82,56,63,67,55,60,60,0,0,0,0,0,82,0.9,0,0.58,strong,56,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11352,2026-W13,2026-03-29T11:49:32+00:00,1038,1400,78,86,0.9,67,54,69,75,55,85,68,0,0,0,0,0,67,0.9,0,0.58,medium,54,0.62,0,0.07,weak,75,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11351,2026-W13,2026-03-29T11:49:32+00:00,1037,1382,75,82,0.9,64,55,65,65,55,75,75,0,0,0,0,0,64,0.9,0,0.58,medium,55,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11350,2026-W13,2026-03-29T11:49:32+00:00,1036,1916,76,84,0.9,66,63,72,62,100,60,60,0,0,0,0,0,66,0.9,0,0.58,medium,63,0.62,0,0.07,medium,62,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,69,0.92,0,0.0525,medium,0,0
11349,2026-W13,2026-03-29T11:49:32+00:00,1035,1368,77,85,0.9,62,56,74,64,100,75,65,0,0,0,0,0,62,0.9,0,0.58,medium,56,0.62,0,0.07,weak,64,0.92,0,0.1575,medium,100,1,0,0.0875,strong,75,1,0,0.028,medium,65,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11348,2026-W13,2026-03-29T11:49:32+00:00,1034,1677,69,76,0.9,67,55,69,74,55,60,77,0,0,0,0,0,67,0.9,0,0.58,medium,55,0.62,0,0.07,weak,74,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,76,0.92,0,0.0525,medium,0,0
11347,2026-W13,2026-03-29T11:49:32+00:00,1033,1547,73,81,0.9,67,58,58,61,35,85,68,0,0,0,0,0,67,0.9,0,0.58,medium,58,0.62,0,0.07,weak,61,0.92,0,0.1575,medium,35,1,0,0.0875,weak,85,1,0,0.028,strong,68,0.9,0,0.0245,medium,67,0.92,0,0.0525,medium,0,0
11346,2026-W13,2026-03-29T11:49:32+00:00,1032,1218,80,88,0.9,71,63,68,69,55,75,75,0,0,0,0,0,71,0.9,0,0.58,medium,63,0.62,0,0.07,medium,69,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,79,0.92,0,0.0525,medium,0,0
11345,2026-W13,2026-03-29T11:49:32+00:00,1031,1798,82,90,0.9,72,58,68,70,55,75,81,0,0,0,0,0,72,0.9,0,0.58,medium,58,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11344,2026-W13,2026-03-29T11:49:32+00:00,1030,1288,78,86,0.9,68,59,66,63,60,75,75,0,0,0,0,0,68,0.9,0,0.58,medium,59,0.62,0,0.07,weak,63,0.92,0,0.1575,medium,60,1,0,0.0875,medium,75,1,0,0.028,medium,75,0.9,0,0.0245,medium,74,0.92,0,0.0525,medium,0,0
11343,2026-W13,2026-03-29T11:49:32+00:00,1029,1198,78,86,0.9,74,55,67,65,55,85,84,0,0,0,0,0,74,0.9,0,0.58,medium,55,0.62,0,0.07,weak,65,0.92,0,0.1575,medium,55,1,0,0.0875,weak,85,1,0,0.028,strong,84,0.9,0,0.0245,strong,74,0.92,0,0.0525,medium,0,0
11342,2026-W13,2026-03-29T11:49:32+00:00,1028,1567,76,83,0.9,66,58,65,73,55,60,60,0,0,0,0,0,66,0.9,0,0.58,medium,58,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,55,1,0,0.0875,weak,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,62,0.92,0,0.0525,medium,0,0
11341,2026-W13,2026-03-29T11:49:32+00:00,1027,1551,75,82,0.9,68,56,60,68,30,90,69,0,0,0,0,0,68,0.9,0,0.58,medium,56,0.62,0,0.07,weak,68,0.92,0,0.1575,medium,30,1,0,0.0875,weak,90,1,0,0.028,strong,69,0.9,0,0.0245,medium,65,0.92,0,0.0525,medium,0,0
11340,2026-W13,2026-03-29T11:49:32+00:00,1026,1336,81,89,0.9,77,63,65,60,55,75,81,0,0,0,0,0,77,0.9,0,0.58,medium,63,0.62,0,0.07,medium,60,0.92,0,0.1575,medium,55,1,0,0.0875,weak,75,1,0,0.028,medium,81,0.9,0,0.0245,strong,81,0.92,0,0.0525,strong,0,0
11339,2026-W13,2026-03-29T11:49:32+00:00,1025,1509,80,87,0.9,73,55,71,67,85,60,60,0,0,0,0,0,73,0.9,0,0.58,medium,55,0.62,0,0.07,weak,67,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,60,0.9,0,0.0245,medium,70,0.92,0,0.0525,medium,0,0
11338,2026-W13,2026-03-29T11:49:32+00:00,1024,1983,72,79,0.9,59,56,75,70,85,60,80,0,0,0,0,0,59,0.9,0,0.58,weak,56,0.62,0,0.07,weak,70,0.92,0,0.1575,medium,85,1,0,0.0875,strong,60,1,0,0.028,medium,80,0.9,0,0.0245,strong,80,0.92,0,0.0525,strong,0,0
11337,2026-W13,2026-03-29T11:49:32+00:00,1023,1605,82,90,0.9,65,58,80,73,100,60,77,0,0,0,0,0,65,0.9,0,0.58,medium,58,0.62,0,0.07,weak,73,0.92,0,0.1575,medium,100,1,0,0.0875,strong,60,1,0,0.028,medium,77,0.9,0,0.0245,medium,78,0.92,0,0.0525,medium,0,0
